Netlist file: net.in   Architecture file: arch.in
Array size: 92 x 92 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
[34021]		68	59	0	#7393
[34022]		63	60	0	#7394
[34024]		67	59	0	#7395
[34027]		63	64	0	#7396
[34028]		65	59	0	#7397
[34030]		64	63	0	#7398
[34032]		65	66	0	#7399
[34033]		64	65	0	#7400
[34034]		61	66	0	#7401
[34035]		61	67	0	#7402
[34036]		62	59	0	#7403
[34038]		60	65	0	#7404
[34039]		60	68	0	#7405
[34040]		40	58	0	#7406
[34041]		60	62	0	#7407
[34042]		60	80	0	#7408
[34043]		57	56	0	#7409
[34044]		63	80	0	#7410
[34045]		58	58	0	#7411
[34046]		57	57	0	#7412
[34048]		59	58	0	#7413
[34050]		62	58	0	#7414
[34053]		60	63	0	#7415
[34055]		61	63	0	#7416
[34057]		62	63	0	#7417
[34059]		63	75	0	#7418
[34060]		62	66	0	#7419
[34062]		70	57	0	#7420
[34063]		89	50	0	#7421
[34064]		90	49	0	#7422
[34066]		89	44	0	#7423
[34067]		90	44	0	#7424
[34068]		92	48	0	#7425
[34069]		91	48	0	#7426
[34070]		89	52	0	#7427
[34071]		92	52	0	#7428
[34074]		86	51	0	#7429
[34075]		67	67	0	#7430
[34076]		71	69	0	#7431
[34078]		71	67	0	#7432
[34080]		92	53	0	#7433
[34082]		83	56	0	#7434
[34083]		82	56	0	#7435
[34084]		52	58	0	#7436
[34086]		82	58	0	#7437
[34088]		83	58	0	#7438
[34089]		84	56	0	#7439
[34090]		86	56	0	#7440
[34091]		88	55	0	#7441
[34092]		87	47	0	#7442
[34094]		92	62	0	#7443
[34095]		91	62	0	#7444
[34096]		89	58	0	#7445
[34097]		92	60	0	#7446
[34098]		92	59	0	#7447
[34099]		82	59	0	#7448
[34100]		62	84	0	#7449
[34101]		88	73	0	#7450
[34102]		83	72	0	#7451
[34103]		65	84	0	#7452
[34106]		64	85	0	#7453
[34108]		85	72	0	#7454
[34109]		91	69	0	#7455
[34110]		87	69	0	#7456
[34111]		79	68	0	#7457
[34112]		83	69	0	#7458
[34113]		74	70	0	#7459
[34115]		82	70	0	#7460
[34116]		81	70	0	#7461
[34117]		81	69	0	#7462
[34119]		82	69	0	#7463
[34120]		82	60	0	#7464
[34124]		90	60	0	#7465
[34125]		89	68	0	#7466
[34127]		91	49	0	#7467
[34128]		91	50	0	#7468
[34129]		90	47	0	#7469
[34130]		91	47	0	#7470
[34131]		69	52	0	#7471
[34132]		68	52	0	#7472
[34134]		69	53	0	#7473
[34135]		92	51	0	#7474
[34136]		91	55	0	#7475
[34137]		85	51	0	#7476
[34138]		92	54	0	#7477
[34139]		81	55	0	#7478
[34140]		68	53	0	#7479
[34142]		81	53	0	#7480
[34143]		85	52	0	#7481
[34147]		91	54	0	#7482
[34148]		89	51	0	#7483
[34150]		91	63	0	#7484
[34151]		90	63	0	#7485
[34152]		74	64	0	#7486
[34153]		92	65	0	#7487
[34154]		92	64	0	#7488
[34155]		81	62	0	#7489
[34156]		71	76	0	#7490
[34157]		72	76	0	#7491
[34158]		83	65	0	#7492
[34159]		76	70	0	#7493
[34160]		71	78	0	#7494
[34161]		71	77	0	#7495
[34162]		72	77	0	#7496
[34164]		77	71	0	#7497
[34165]		85	67	0	#7498
[34167]		82	66	0	#7499
[34168]		81	68	0	#7500
[34169]		83	67	0	#7501
[34170]		81	64	0	#7502
[34171]		83	68	0	#7503
[34173]		82	68	0	#7504
[34174]		81	67	0	#7505
[34175]		81	63	0	#7506
[34176]		81	61	0	#7507
[34177]		83	61	0	#7508
[34178]		84	63	0	#7509
[34180]		85	63	0	#7510
[34182]		84	64	0	#7511
[34183]		90	72	0	#7512
[34184]		74	73	0	#7513
[34185]		91	70	0	#7514
[34186]		74	66	0	#7515
[34187]		91	61	0	#7516
[34188]		92	61	0	#7517
[34189]		89	65	0	#7518
[34190]		64	82	0	#7519
[34191]		66	82	0	#7520
[34192]		65	82	0	#7521
[34193]		67	82	0	#7522
[34194]		91	72	0	#7523
[34195]		82	77	0	#7524
[34196]		78	71	0	#7525
[34197]		83	71	0	#7526
[34198]		84	69	0	#7527
[34199]		84	71	0	#7528
[34201]		82	71	0	#7529
[34203]		81	71	0	#7530
[34204]		83	62	0	#7531
[34206]		90	65	0	#7532
[34207]		91	65	0	#7533
[34208]		89	72	0	#7534
[34209]		91	66	0	#7535
[34210]		90	70	0	#7536
[34212]		90	66	0	#7537
[34213]		89	56	0	#7538
[34214]		92	58	0	#7539
[34217]		91	60	0	#7540
[34220]		90	57	0	#7541
[34221]		86	70	0	#7542
[34223]		89	62	0	#7543
[34224]		88	64	0	#7544
[34227]		88	62	0	#7545
[34228]		87	62	0	#7546
[34230]		85	64	0	#7547
[34232]		85	65	0	#7548
[34233]		92	67	0	#7549
[34234]		92	66	0	#7550
[34235]		92	71	0	#7551
[34236]		92	69	0	#7552
[34238]		87	72	0	#7553
[34239]		89	61	0	#7554
[34240]		89	64	0	#7555
[34241]		91	64	0	#7556
[34242]		91	71	0	#7557
[34243]		91	67	0	#7558
[34244]		92	70	0	#7559
[34246]		91	68	0	#7560
[34247]		86	53	0	#7561
[34248]		86	52	0	#7562
[34250]		90	53	0	#7563
[34253]		87	50	0	#7564
[34255]		87	53	0	#7565
[34258]		87	60	0	#7566
[34262]		86	59	0	#7567
[34263]		87	59	0	#7568
[34264]		91	45	0	#7569
[34265]		90	45	0	#7570
[34266]		89	45	0	#7571
[34267]		88	46	0	#7572
[34268]		88	52	0	#7573
[34271]		88	44	0	#7574
[34272]		88	47	0	#7575
[34274]		86	48	0	#7576
[34275]		85	48	0	#7577
[34276]		87	46	0	#7578
[34277]		86	46	0	#7579
[34278]		89	46	0	#7580
[34279]		89	47	0	#7581
[34280]		85	49	0	#7582
[34281]		87	52	0	#7583
[34282]		87	48	0	#7584
[34283]		84	51	0	#7585
[34284]		83	60	0	#7586
[34285]		84	61	0	#7587
[34286]		89	63	0	#7588
[34287]		88	63	0	#7589
[34288]		85	53	0	#7590
[34289]		87	66	0	#7591
[34291]		84	52	0	#7592
[34292]		84	53	0	#7593
[34293]		84	62	0	#7594
[34295]		86	63	0	#7595
[34297]		86	64	0	#7596
[34299]		90	67	0	#7597
[34301]		88	66	0	#7598
[34302]		79	56	0	#7599
[34304]		92	74	0	#7600
[34305]		91	74	0	#7601
[34306]		84	57	0	#7602
[34307]		87	64	0	#7603
[34308]		92	72	0	#7604
[34311]		82	57	0	#7605
[34312]		87	65	0	#7606
[34313]		88	65	0	#7607
[34314]		91	73	0	#7608
[34315]		89	67	0	#7609
[34316]		92	73	0	#7610
[34318]		88	67	0	#7611
[34319]		92	56	0	#7612
[34320]		91	56	0	#7613
[34321]		92	57	0	#7614
[34322]		91	57	0	#7615
[34323]		84	54	0	#7616
[34324]		89	71	0	#7617
[34325]		88	71	0	#7618
[34326]		83	54	0	#7619
[34330]		88	56	0	#7620
[34331]		88	69	0	#7621
[34333]		84	50	0	#7622
[34334]		85	50	0	#7623
[34335]		86	50	0	#7624
[34337]		89	54	0	#7625
[34340]		88	49	0	#7626
[34342]		88	54	0	#7627
[34344]		88	60	0	#7628
[34346]		86	60	0	#7629
[34347]		84	58	0	#7630
[34348]		71	58	0	#7631
[34351]		74	49	0	#7632
[34352]		69	48	0	#7633
[34353]		71	48	0	#7634
[34354]		71	49	0	#7635
[34356]		73	56	0	#7636
[34357]		67	56	0	#7637
[34358]		72	52	0	#7638
[34359]		72	53	0	#7639
[34360]		73	44	0	#7640
[34361]		75	52	0	#7641
[34362]		76	52	0	#7642
[34363]		77	50	0	#7643
[34365]		82	88	0	#7644
[34366]		82	91	0	#7645
[34369]		82	87	0	#7646
[34370]		81	91	0	#7647
[34373]		81	87	0	#7648
[34374]		85	88	0	#7649
[34375]		92	87	0	#7650
[34377]		89	87	0	#7651
[34378]		84	88	0	#7652
[34380]		84	87	0	#7653
[34381]		65	88	0	#7654
[34383]		65	89	0	#7655
[34385]		63	89	0	#7656
[34386]		63	91	0	#7657
[34387]		68	89	0	#7658
[34389]		77	83	0	#7659
[34390]		66	83	0	#7660
[34391]		68	82	0	#7661
[34394]		72	83	0	#7662
[34395]		77	84	0	#7663
[34397]		87	91	0	#7664
[34398]		64	83	0	#7665
[34399]		83	86	0	#7666
[34400]		80	84	0	#7667
[34401]		66	84	0	#7668
[34404]		66	87	0	#7669
[34406]		80	87	0	#7670
[34407]		86	92	0	#7671
[34410]		90	89	0	#7672
[34412]		82	92	0	#7673
[34413]		64	89	0	#7674
[34414]		64	91	0	#7675
[34415]		70	92	0	#7676
[34417]		90	87	0	#7677
[34418]		83	82	0	#7678
[34419]		83	79	0	#7679
[34420]		54	72	0	#7680
[34421]		69	72	0	#7681
[34423]		69	73	0	#7682
[34424]		83	80	0	#7683
[34425]		86	82	0	#7684
[34426]		90	82	0	#7685
[34427]		79	74	0	#7686
[34429]		83	78	0	#7687
[34430]		75	75	0	#7688
[34432]		79	72	0	#7689
[34433]		79	73	0	#7690
[34434]		81	73	0	#7691
[34436]		83	77	0	#7692
[34437]		88	83	0	#7693
[34438]		64	90	0	#7694
[34439]		71	90	0	#7695
[34440]		74	80	0	#7696
[34441]		91	80	0	#7697
[34442]		90	80	0	#7698
[34443]		91	87	0	#7699
[34444]		91	86	0	#7700
[34445]		69	89	0	#7701
[34446]		72	80	0	#7702
[34447]		72	81	0	#7703
[34448]		84	78	0	#7704
[34449]		75	81	0	#7705
[34450]		71	86	0	#7706
[34451]		71	80	0	#7707
[34452]		72	79	0	#7708
[34454]		75	79	0	#7709
[34455]		92	78	0	#7710
[34457]		83	74	0	#7711
[34458]		82	78	0	#7712
[34459]		82	76	0	#7713
[34460]		81	72	0	#7714
[34461]		82	72	0	#7715
[34463]		82	73	0	#7716
[34464]		81	74	0	#7717
[34465]		84	77	0	#7718
[34467]		72	92	0	#7719
[34468]		89	86	0	#7720
[34470]		89	80	0	#7721
[34472]		89	77	0	#7722
[34473]		73	82	0	#7723
[34474]		92	84	0	#7724
[34475]		92	83	0	#7725
[34476]		92	86	0	#7726
[34477]		92	85	0	#7727
[34478]		91	84	0	#7728
[34479]		91	85	0	#7729
[34480]		71	81	0	#7730
[34481]		70	82	0	#7731
[34482]		70	81	0	#7732
[34483]		71	82	0	#7733
[34484]		74	82	0	#7734
[34485]		92	82	0	#7735
[34486]		67	89	0	#7736
[34487]		70	88	0	#7737
[34488]		80	77	0	#7738
[34489]		82	82	0	#7739
[34490]		80	79	0	#7740
[34491]		83	76	0	#7741
[34492]		84	72	0	#7742
[34494]		84	76	0	#7743
[34496]		81	79	0	#7744
[34498]		67	91	0	#7745
[34499]		70	87	0	#7746
[34500]		84	86	0	#7747
[34501]		84	85	0	#7748
[34503]		83	81	0	#7749
[34504]		85	84	0	#7750
[34505]		65	90	0	#7751
[34507]		65	91	0	#7752
[34508]		71	91	0	#7753
[34509]		66	90	0	#7754
[34511]		72	89	0	#7755
[34513]		81	89	0	#7756
[34518]		84	90	0	#7757
[34519]		88	89	0	#7758
[34522]		87	90	0	#7759
[34523]		87	83	0	#7760
[34525]		73	49	0	#7761
[34526]		76	56	0	#7762
[34527]		73	52	0	#7763
[34529]		78	55	0	#7764
[34530]		77	52	0	#7765
[34532]		78	56	0	#7766
[34533]		81	58	0	#7767
[34534]		72	65	0	#7768
[34536]		72	64	0	#7769
[34537]		70	67	0	#7770
[34540]		73	67	0	#7771
[34542]		64	55	0	#7772
[34543]		72	66	0	#7773
[34545]		67	78	0	#7774
[34547]		63	68	0	#7775
[34548]		62	56	0	#7776
[34549]		70	75	0	#7777
[34550]		63	58	0	#7778
[34551]		62	55	0	#7779
[34553]		63	55	0	#7780
[34555]		63	57	0	#7781
[34557]		68	75	0	#7782
[34558]		63	66	0	#7783
[34560]		64	70	0	#7784
[34561]		61	71	0	#7785
[34562]		65	71	0	#7786
[34563]		73	68	0	#7787
[34564]		72	69	0	#7788
[34566]		60	58	0	#7789
[34567]		61	56	0	#7790
[34571]		63	54	0	#7791
[34572]		60	71	0	#7792
[34573]		61	54	0	#7793
[34574]		64	71	0	#7794
[34575]		73	69	0	#7795
[34579]		69	68	0	#7796
[34580]		64	68	0	#7797
[34582]		61	50	0	#7798
[34584]		63	51	0	#7799
[34585]		66	53	0	#7800
[34586]		66	51	0	#7801
[34588]		70	62	0	#7802
[34590]		70	63	0	#7803
[34591]		71	63	0	#7804
[34593]		71	64	0	#7805
[34594]		55	59	0	#7806
[34595]		53	62	0	#7807
[34596]		52	62	0	#7808
[34598]		51	64	0	#7809
[34600]		51	65	0	#7810
[34602]		69	62	0	#7811
[34604]		52	61	0	#7812
[34606]		60	61	0	#7813
[34608]		48	61	0	#7814
[34609]		60	64	0	#7815
[34610]		64	64	0	#7816
[34612]		58	61	0	#7817
[34613]		54	59	0	#7818
[34614]		56	62	0	#7819
[34615]		55	61	0	#7820
[34617]		61	65	0	#7821
[34620]		52	64	0	#7822
[34621]		68	66	0	#7823
[34623]		56	69	0	#7824
[34624]		55	69	0	#7825
[34626]		58	63	0	#7826
[34627]		52	65	0	#7827
[34628]		53	66	0	#7828
[34629]		53	63	0	#7829
[34631]		59	66	0	#7830
[34633]		53	65	0	#7831
[34636]		54	65	0	#7832
[34637]		59	64	0	#7833
[34638]		62	65	0	#7834
[34640]		67	64	0	#7835
[34642]		67	61	0	#7836
[34645]		52	60	0	#7837
[34647]		57	68	0	#7838
[34648]		54	67	0	#7839
[34650]		55	55	0	#7840
[34651]		39	56	0	#7841
[34654]		55	56	0	#7842
[34656]		56	58	0	#7843
[34659]		56	60	0	#7844
[34661]		53	60	0	#7845
[34663]		56	63	0	#7846
[34664]		55	60	0	#7847
[34665]		55	62	0	#7848
[34666]		66	61	0	#7849
[34670]		61	82	0	#7850
[34671]		61	81	0	#7851
[34673]		55	66	0	#7852
[34675]		59	67	0	#7853
[34676]		64	88	0	#7854
[34677]		64	81	0	#7855
[34678]		60	78	0	#7856
[34679]		59	78	0	#7857
[34680]		57	65	0	#7858
[34681]		52	63	0	#7859
[34682]		55	64	0	#7860
[34683]		59	68	0	#7861
[34684]		56	65	0	#7862
[34686]		54	64	0	#7863
[34689]		57	66	0	#7864
[34690]		58	64	0	#7865
[34692]		58	66	0	#7866
[34694]		62	81	0	#7867
[34695]		60	66	0	#7868
[34696]		54	61	0	#7869
[34697]		56	61	0	#7870
[34699]		53	61	0	#7871
[34702]		58	62	0	#7872
[34703]		57	61	0	#7873
[34705]		59	62	0	#7874
[34707]		69	65	0	#7875
[34708]		65	63	0	#7876
[34709]		68	64	0	#7877
[34710]		67	63	0	#7878
[34712]		65	53	0	#7879
[34714]		65	52	0	#7880
[34716]		65	54	0	#7881
[34718]		69	67	0	#7882
[34719]		70	65	0	#7883
[34722]		69	66	0	#7884
[34724]		69	63	0	#7885
[34725]		73	58	0	#7886
[34726]		70	46	0	#7887
[34731]		73	55	0	#7888
[34733]		70	54	0	#7889
[34734]		67	52	0	#7890
[34735]		70	51	0	#7891
[34739]		85	85	0	#7892
[34741]		90	85	0	#7893
[34742]		89	85	0	#7894
[34744]		90	84	0	#7895
[34745]		90	88	0	#7896
[34748]		88	91	0	#7897
[34749]		85	92	0	#7898
[34752]		89	91	0	#7899
[34754]		81	92	0	#7900
[34755]		90	86	0	#7901
[34758]		90	81	0	#7902
[34761]		86	81	0	#7903
[34763]		83	83	0	#7904
[34765]		86	80	0	#7905
[34766]		85	82	0	#7906
[34767]		84	82	0	#7907
[34769]		84	81	0	#7908
[34770]		81	80	0	#7909
[34771]		91	79	0	#7910
[34772]		90	79	0	#7911
[34775]		86	79	0	#7912
[34776]		88	79	0	#7913
[34778]		89	79	0	#7914
[34780]		89	76	0	#7915
[34782]		80	80	0	#7916
[34783]		79	80	0	#7917
[34785]		86	85	0	#7918
[34790]		85	90	0	#7919
[34791]		88	88	0	#7920
[34794]		87	89	0	#7921
[34795]		87	81	0	#7922
[34798]		72	46	0	#7923
[34801]		71	53	0	#7924
[34803]		71	55	0	#7925
[34804]		74	54	0	#7926
[34806]		74	56	0	#7927
[34810]		76	55	0	#7928
[34813]		75	55	0	#7929
[34814]		77	59	0	#7930
[34815]		77	57	0	#7931
[34816]		78	57	0	#7932
[34817]		70	47	0	#7933
[34819]		73	47	0	#7934
[34820]		74	48	0	#7935
[34823]		81	52	0	#7936
[34825]		81	51	0	#7937
[34826]		81	48	0	#7938
[34828]		81	49	0	#7939
[34830]		77	45	0	#7940
[34831]		77	47	0	#7941
[34833]		73	57	0	#7942
[34834]		66	54	0	#7943
[34835]		67	54	0	#7944
[34837]		73	51	0	#7945
[34838]		82	49	0	#7946
[34839]		82	51	0	#7947
[34841]		76	49	0	#7948
[34843]		79	53	0	#7949
[34844]		74	92	0	#7950
[34845]		74	86	0	#7951
[34846]		74	85	0	#7952
[34848]		80	52	0	#7953
[34850]		78	54	0	#7954
[34851]		79	48	0	#7955
[34853]		72	87	0	#7956
[34855]		74	87	0	#7957
[34857]		85	87	0	#7958
[34859]		79	87	0	#7959
[34860]		77	89	0	#7960
[34861]		77	92	0	#7961
[34862]		79	89	0	#7962
[34863]		79	92	0	#7963
[34865]		86	91	0	#7964
[34866]		83	92	0	#7965
[34869]		88	92	0	#7966
[34871]		80	92	0	#7967
[34874]		73	90	0	#7968
[34875]		76	90	0	#7969
[34876]		86	87	0	#7970
[34877]		90	83	0	#7971
[34879]		89	84	0	#7972
[34880]		73	88	0	#7973
[34881]		73	87	0	#7974
[34882]		80	86	0	#7975
[34883]		79	86	0	#7976
[34884]		86	83	0	#7977
[34885]		76	88	0	#7978
[34886]		82	85	0	#7979
[34887]		71	88	0	#7980
[34888]		78	89	0	#7981
[34890]		78	90	0	#7982
[34891]		78	86	0	#7983
[34894]		82	83	0	#7984
[34895]		78	83	0	#7985
[34897]		92	81	0	#7986
[34898]		91	81	0	#7987
[34899]		92	79	0	#7988
[34900]		92	80	0	#7989
[34901]		73	89	0	#7990
[34902]		91	77	0	#7991
[34904]		80	89	0	#7992
[34906]		80	91	0	#7993
[34907]		89	81	0	#7994
[34909]		88	80	0	#7995
[34911]		87	78	0	#7996
[34912]		77	91	0	#7997
[34914]		75	91	0	#7998
[34916]		76	91	0	#7999
[34917]		77	88	0	#8000
[34919]		78	88	0	#8001
[34924]		83	90	0	#8002
[34925]		86	89	0	#8003
[34928]		86	90	0	#8004
[34929]		86	84	0	#8005
[34931]		84	55	0	#8006
[34932]		73	48	0	#8007
[34934]		79	54	0	#8008
[34935]		77	49	0	#8009
[34939]		79	52	0	#8010
[34940]		79	51	0	#8011
[34942]		78	52	0	#8012
[34943]		78	51	0	#8013
[34945]		78	53	0	#8014
[34947]		80	45	0	#8015
[34950]		80	54	0	#8016
[34951]		80	49	0	#8017
[34954]		78	49	0	#8018
[34955]		79	50	0	#8019
[34957]		78	50	0	#8020
[34958]		71	60	0	#8021
[34959]		71	59	0	#8022
[34960]		73	59	0	#8023
[34962]		77	58	0	#8024
[34965]		74	58	0	#8025
[34966]		80	59	0	#8026
[34967]		74	60	0	#8027
[34968]		75	61	0	#8028
[34971]		76	61	0	#8029
[34973]		75	60	0	#8030
[34974]		44	69	0	#8031
[34977]		47	68	0	#8032
[34981]		50	59	0	#8033
[34983]		48	64	0	#8034
[34984]		44	67	0	#8035
[34987]		46	67	0	#8036
[34990]		14	88	0	#8037
[34991]		12	90	0	#8038
[34992]		7	73	0	#8039
[34994]		8	74	0	#8040
[34995]		26	81	0	#8041
[34996]		16	86	0	#8042
[34997]		10	89	0	#8043
[34998]		3	92	0	#8044
[34999]		1	90	0	#8045
[35000]		2	89	0	#8046
[35001]		12	82	0	#8047
[35003]		11	81	0	#8048
[35004]		3	75	0	#8049
[35005]		5	81	0	#8050
[35006]		10	82	0	#8051
[35007]		10	81	0	#8052
[35008]		7	74	0	#8053
[35009]		10	74	0	#8054
[35011]		4	84	0	#8055
[35012]		4	86	0	#8056
[35014]		8	75	0	#8057
[35015]		6	71	0	#8058
[35016]		9	80	0	#8059
[35017]		6	72	0	#8060
[35020]		8	70	0	#8061
[35021]		19	83	0	#8062
[35023]		12	83	0	#8063
[35025]		13	75	0	#8064
[35028]		6	76	0	#8065
[35030]		1	77	0	#8066
[35031]		2	86	0	#8067
[35033]		13	85	0	#8068
[35034]		11	89	0	#8069
[35035]		17	80	0	#8070
[35037]		13	80	0	#8071
[35038]		9	75	0	#8072
[35039]		16	88	0	#8073
[35040]		13	91	0	#8074
[35041]		5	92	0	#8075
[35042]		4	92	0	#8076
[35043]		4	89	0	#8077
[35044]		18	84	0	#8078
[35046]		17	84	0	#8079
[35048]		16	83	0	#8080
[35051]		21	92	0	#8081
[35053]		20	88	0	#8082
[35054]		22	92	0	#8083
[35055]		22	91	0	#8084
[35056]		22	90	0	#8085
[35057]		23	87	0	#8086
[35058]		25	85	0	#8087
[35060]		10	92	0	#8088
[35061]		27	84	0	#8089
[35062]		24	84	0	#8090
[35063]		24	85	0	#8091
[35064]		23	85	0	#8092
[35065]		22	84	0	#8093
[35069]		32	92	0	#8094
[35070]		25	89	0	#8095
[35071]		30	92	0	#8096
[35072]		31	92	0	#8097
[35075]		28	86	0	#8098
[35076]		13	71	0	#8099
[35077]		26	85	0	#8100
[35078]		25	87	0	#8101
[35079]		9	90	0	#8102
[35080]		26	87	0	#8103
[35081]		26	89	0	#8104
[35082]		27	78	0	#8105
[35084]		27	85	0	#8106
[35085]		26	90	0	#8107
[35088]		26	88	0	#8108
[35089]		11	71	0	#8109
[35092]		34	92	0	#8110
[35093]		33	91	0	#8111
[35094]		30	86	0	#8112
[35095]		29	83	0	#8113
[35096]		29	82	0	#8114
[35097]		29	81	0	#8115
[35098]		21	73	0	#8116
[35099]		24	91	0	#8117
[35100]		25	90	0	#8118
[35101]		23	90	0	#8119
[35102]		17	90	0	#8120
[35103]		24	90	0	#8121
[35105]		15	85	0	#8122
[35106]		20	86	0	#8123
[35107]		15	87	0	#8124
[35108]		13	86	0	#8125
[35109]		15	86	0	#8126
[35110]		7	88	0	#8127
[35111]		9	85	0	#8128
[35112]		8	88	0	#8129
[35113]		9	84	0	#8130
[35116]		11	84	0	#8131
[35117]		12	84	0	#8132
[35118]		11	82	0	#8133
[35119]		1	74	0	#8134
[35120]		9	83	0	#8135
[35121]		6	85	0	#8136
[35122]		7	85	0	#8137
[35123]		9	82	0	#8138
[35124]		1	67	0	#8139
[35125]		5	74	0	#8140
[35129]		4	68	0	#8141
[35130]		3	80	0	#8142
[35131]		4	76	0	#8143
[35133]		1	78	0	#8144
[35134]		2	87	0	#8145
[35135]		5	87	0	#8146
[35136]		1	79	0	#8147
[35137]		13	82	0	#8148
[35138]		20	81	0	#8149
[35139]		12	81	0	#8150
[35140]		13	88	0	#8151
[35141]		13	81	0	#8152
[35142]		12	80	0	#8153
[35143]		5	79	0	#8154
[35144]		9	78	0	#8155
[35145]		19	88	0	#8156
[35146]		18	90	0	#8157
[35147]		20	90	0	#8158
[35148]		18	88	0	#8159
[35149]		19	90	0	#8160
[35150]		7	92	0	#8161
[35151]		6	87	0	#8162
[35152]		8	87	0	#8163
[35153]		7	91	0	#8164
[35156]		18	85	0	#8165
[35157]		18	86	0	#8166
[35158]		16	82	0	#8167
[35159]		17	82	0	#8168
[35160]		10	80	0	#8169
[35162]		33	90	0	#8170
[35163]		33	89	0	#8171
[35164]		29	85	0	#8172
[35165]		31	85	0	#8173
[35166]		30	85	0	#8174
[35167]		30	79	0	#8175
[35168]		28	81	0	#8176
[35169]		28	83	0	#8177
[35170]		15	69	0	#8178
[35171]		15	68	0	#8179
[35172]		2	67	0	#8180
[35174]		2	68	0	#8181
[35175]		2	74	0	#8182
[35176]		15	77	0	#8183
[35178]		14	75	0	#8184
[35179]		19	74	0	#8185
[35181]		28	67	0	#8186
[35182]		30	67	0	#8187
[35183]		1	76	0	#8188
[35184]		2	83	0	#8189
[35186]		30	73	0	#8190
[35187]		5	78	0	#8191
[35188]		32	74	0	#8192
[35189]		26	72	0	#8193
[35190]		15	88	0	#8194
[35191]		14	89	0	#8195
[35192]		32	77	0	#8196
[35194]		1	83	0	#8197
[35196]		29	75	0	#8198
[35199]		23	83	0	#8199
[35201]		17	88	0	#8200
[35202]		16	90	0	#8201
[35203]		5	90	0	#8202
[35204]		5	91	0	#8203
[35206]		34	83	0	#8204
[35208]		25	83	0	#8205
[35210]		22	85	0	#8206
[35211]		24	77	0	#8207
[35212]		25	74	0	#8208
[35213]		24	73	0	#8209
[35214]		10	86	0	#8210
[35215]		14	86	0	#8211
[35217]		3	90	0	#8212
[35218]		3	91	0	#8213
[35221]		25	82	0	#8214
[35223]		24	83	0	#8215
[35224]		22	81	0	#8216
[35225]		25	80	0	#8217
[35226]		23	78	0	#8218
[35227]		26	76	0	#8219
[35228]		29	87	0	#8220
[35229]		25	84	0	#8221
[35231]		25	86	0	#8222
[35232]		26	86	0	#8223
[35233]		26	80	0	#8224
[35234]		27	79	0	#8225
[35235]		28	76	0	#8226
[35236]		2	75	0	#8227
[35237]		4	77	0	#8228
[35240]		3	83	0	#8229
[35242]		12	85	0	#8230
[35243]		13	84	0	#8231
[35245]		34	82	0	#8232
[35247]		23	82	0	#8233
[35248]		31	86	0	#8234
[35249]		30	69	0	#8235
[35250]		31	83	0	#8236
[35251]		32	87	0	#8237
[35252]		30	87	0	#8238
[35253]		34	89	0	#8239
[35254]		31	78	0	#8240
[35257]		31	87	0	#8241
[35258]		31	84	0	#8242
[35261]		35	85	0	#8243
[35262]		34	80	0	#8244
[35264]		38	91	0	#8245
[35265]		36	87	0	#8246
[35268]		35	87	0	#8247
[35271]		40	67	0	#8248
[35272]		7	79	0	#8249
[35273]		5	84	0	#8250
[35274]		6	82	0	#8251
[35275]		37	77	0	#8252
[35276]		37	69	0	#8253
[35277]		9	79	0	#8254
[35278]		42	73	0	#8255
[35279]		43	71	0	#8256
[35280]		39	68	0	#8257
[35281]		26	91	0	#8258
[35284]		25	92	0	#8259
[35285]		40	68	0	#8260
[35286]		8	82	0	#8261
[35287]		42	80	0	#8262
[35288]		15	84	0	#8263
[35289]		8	84	0	#8264
[35290]		36	82	0	#8265
[35292]		31	82	0	#8266
[35294]		28	82	0	#8267
[35295]		42	77	0	#8268
[35297]		43	76	0	#8269
[35298]		38	83	0	#8270
[35299]		33	81	0	#8271
[35301]		42	78	0	#8272
[35303]		20	92	0	#8273
[35304]		18	89	0	#8274
[35307]		19	89	0	#8275
[35308]		21	91	0	#8276
[35309]		8	90	0	#8277
[35310]		34	84	0	#8278
[35311]		32	84	0	#8279
[35312]		33	85	0	#8280
[35313]		23	86	0	#8281
[35314]		32	86	0	#8282
[35315]		40	78	0	#8283
[35316]		32	76	0	#8284
[35317]		44	76	0	#8285
[35320]		18	79	0	#8286
[35321]		2	82	0	#8287
[35322]		14	81	0	#8288
[35323]		34	81	0	#8289
[35325]		34	79	0	#8290
[35326]		36	86	0	#8291
[35328]		38	80	0	#8292
[35329]		36	85	0	#8293
[35330]		36	69	0	#8294
[35332]		39	90	0	#8295
[35333]		37	87	0	#8296
[35336]		37	88	0	#8297
[35338]		35	73	0	#8298
[35340]		41	72	0	#8299
[35342]		41	73	0	#8300
[35343]		40	72	0	#8301
[35347]		38	75	0	#8302
[35348]		40	73	0	#8303
[35351]		39	75	0	#8304
[35352]		41	76	0	#8305
[35353]		31	72	0	#8306
[35354]		30	72	0	#8307
[35356]		30	74	0	#8308
[35359]		29	74	0	#8309
[35360]		26	74	0	#8310
[35363]		27	74	0	#8311
[35365]		26	73	0	#8312
[35366]		41	75	0	#8313
[35367]		9	67	0	#8314
[35368]		11	70	0	#8315
[35370]		15	71	0	#8316
[35371]		10	76	0	#8317
[35372]		12	75	0	#8318
[35373]		11	79	0	#8319
[35374]		12	67	0	#8320
